单位ID,实况日期,总云量,中云量,低云量,风向,风速,温度,湿度,能见度,本站气压,天气现象,850hpa温度,500hpa涡度,700hpa涡度,850hpa涡度,700hpa湿度,850hpa湿度,2m温度,850W,700W,实况变化,t850变化,上一时次温度,时次,mon,alt,az,index,last_850hpa温度,last_500hpa涡度,last_700hpa涡度,last_850hpa涡度,last_700hpa湿度,last_850hpa湿度,last_2m温度,last_850W,last_700W,last_alt,last_az
964010001,2018-01-02 02:00:00,10,6,0,-1,0,-0.1,66.0,7000,951.40002,0,273.931717676,2.775390625,-2.5419921875,7.51953125,80.1304132812,73.4852332031,270.19312832,0.0298646087646,-0.00950186157227,1.3,-0.699412158203,-1.4,2,1,-1.31018769741,1.53594744205,773,274.631129834,-4.78125,-2.2744140625,7.5673828125,71.6794403198,71.3687569214,270.607928174,0.074728187561,0.00845938568115,-1.11145794392,4.66088438034
964010001,2018-01-02 05:00:00,8,8,0,-1,0,0.40000001,73.0,7000,951.59998,0,272.81412207,-16.373046875,-2.173828125,7.5859375,86.411266394,75.5728127197,270.204871289,-0.0289355422974,-0.112999404907,0.50000001,-1.11759560547,-0.1,5,1,-0.59991812706,1.78137123585,774,273.931717676,2.775390625,-2.5419921875,7.51953125,80.1304132812,73.4852332031,270.19312832,0.0298646087646,-0.00950186157227,-1.31018769741,1.53594744205
964010001,2018-01-02 08:00:00,7,0,0,-1,0,0.89999998,69.0,7000,953.70001,0,270.206243164,0.259765625,2.8134765625,3.5146484375,89.146475708,66.3811079346,269.740091797,-0.129149694824,-0.153227854919,0.49999997,-2.60787890625,0.40000001,8,1,0.0767843574286,2.05135297775,775,272.81412207,-16.373046875,-2.173828125,7.5859375,86.411266394,75.5728127197,270.204871289,-0.0289355422974,-0.112999404907,-0.59991812706,1.78137123585
964010001,2018-01-02 11:00:00,7,0,0,-1,0,2.2,66.0,7000,955.70001,0,270.264689355,7.142578125,2.626953125,2.53662109375,92.7018037598,64.4000510468,271.739558594,-0.0995589584351,-0.0827055419922,1.30000002,0.0584461914063,0.89999998,11,1,0.612737894058,2.56842875481,776,270.206243164,0.259765625,2.8134765625,3.5146484375,89.146475708,66.3811079346,269.740091797,-0.129149694824,-0.153227854919,0.0767843574286,2.05135297775
964010001,2018-01-02 14:00:00,10,10,0,-1,0,3.3,66.0,7000,953.79999,2,271.735784521,-0.6796875,2.4404296875,1.55859375,92.0185257202,63.9261928314,273.21299873,-0.21680214386,-0.0239189331055,1.1,1.47109516602,2.2,14,1,0.702009618282,3.4843878746,777,270.264689355,7.142578125,2.626953125,2.53662109375,92.7018037598,64.4000510468,271.739558594,-0.0995589584351,-0.0827055419922,0.612737894058,2.56842875481
964010001,2018-01-02 17:00:00,10,10,0,149,1,1.9,80.0,7000,954.5,2,271.113821777,-3.708984375,1.78125,4.0224609375,89.7907845703,71.2657986328,271.623905762,-0.178970207214,-0.0295323074341,-1.4,-0.621962744141,3.3,17,1,0.247899606824,4.12468338013,778,271.735784521,-0.6796875,2.4404296875,1.55859375,92.0185257202,63.9261928314,273.21299873,-0.21680214386,-0.0239189331055,0.702009618282,3.4843878746
964010001,2018-01-02 20:00:00,10,10,0,-1,0,1.3,86.0,7000,957.0,2,269.435842041,-3.6220703125,0.6005859375,7.98046875,89.3558650146,81.473712439,269.72700918,-0.123526582336,-0.104238856506,-0.6,-1.67797973633,1.9,20,1,-0.404832601547,4.43833684921,779,271.113821777,-3.708984375,1.78125,4.0224609375,89.7907845703,71.2657986328,271.623905762,-0.178970207214,-0.0295323074341,0.247899606824,4.12468338013
964010001,2018-01-02 23:00:00,7,7,0,-1,0,0.60000002,85.0,7000,958.59998,2,268.668631152,-1.6708984375,-1.599609375,8.69140625,89.7341892456,84.686019043,269.349609717,-0.12374679718,-0.0364885253906,-0.69999998,-0.767210888672,1.3,23,1,-1.1093711853,4.66368484497,780,269.435842041,-3.6220703125,0.6005859375,7.98046875,89.3558650146,81.473712439,269.72700918,-0.123526582336,-0.104238856506,-0.404832601547,4.43833684921
964010001,2018-01-03 02:00:00,5,5,0,-1,0,-0.1,87.0,5000,958.09998,2,268.274067334,-13.0859375,-2.2529296875,8.6767578125,88.359657312,87.6583561279,268.972638086,-0.157222138977,0.00393388519287,-0.70000002,-0.394563818359,0.60000002,2,1,-1.31179511547,1.52881193161,781,268.668631152,-1.6708984375,-1.599609375,8.69140625,89.7341892456,84.686019043,269.349609717,-0.12374679718,-0.0364885253906,-1.1093711853,4.66368484497
964010001,2018-01-03 05:00:00,10,0,10,108,1,-0.2,98.0,3000,958.09998,2,267.884376025,-2.466796875,-3.619140625,9.232421875,89.6296449707,90.0865928467,268.578890283,-0.17868318634,-0.0154699478149,-0.1,-0.389691308594,-0.1,5,1,-0.601320803165,1.7789413929,782,268.274067334,-13.0859375,-2.2529296875,8.6767578125,88.359657312,87.6583561279,268.972638086,-0.157222138977,0.00393388519287,-1.31179511547,1.52881193161
964010001,2018-01-03 08:00:00,10,10,0,117,2,-0.2,98.0,2000,958.59998,2,267.709082715,2.83203125,4.8935546875,11.90625,94.429292688,93.3175253418,268.429320898,-0.270202137756,0.03982603302,0.0,-0.175293310547,-0.2,8,1,0.0759453848004,2.04904913902,783,267.884376025,-2.466796875,-3.619140625,9.232421875,89.6296449707,90.0865928467,268.578890283,-0.17868318634,-0.0154699478149,-0.601320803165,1.7789413929
964010001,2018-01-03 11:00:00,10,10,0,120,2,-0.40000001,93.0,1500,959.20001,2,268.121175244,-1.880859375,1.3837890625,10.2861328125,91.847176709,88.5893800659,269.354832227,-0.246909101868,-0.0059421081543,-0.20000001,0.412092529297,-0.2,11,1,0.613102734089,2.56545042992,784,267.709082715,2.83203125,4.8935546875,11.90625,94.429292688,93.3175253418,268.429320898,-0.270202137756,0.03982603302,0.0759453848004,2.04904913902
964010001,2018-01-03 14:00:00,10,10,0,115,2,-0.80000001,95.0,1000,956.09998,2,269.682635205,-1.833984375,-2.1259765625,8.666015625,91.8907563965,80.1070101562,271.138595605,-0.2661054245,-0.00476282958984,-0.4,1.56145996094,-0.40000001,14,1,0.704165458679,3.48280358315,785,268.121175244,-1.880859375,1.3837890625,10.2861328125,91.847176709,88.5893800659,269.354832227,-0.246909101868,-0.0059421081543,0.613102734089,2.56545042992
964010001,2018-01-03 17:00:00,10,10,0,117,2,-1.2,100.0,1000,955.70001,2,269.428591406,-1.48828125,-4.1162109375,10.2900390625,95.6436809082,86.8153042358,270.156204004,-0.290424324036,-0.0122728897095,-0.39999999,-0.254043798828,-0.80000001,17,1,0.250351965427,4.12499904633,786,269.682635205,-1.833984375,-2.1259765625,8.666015625,91.8907563965,80.1070101562,271.138595605,-0.2661054245,-0.00476282958984,0.704165458679,3.48280358315
964010001,2018-01-03 20:00:00,10,10,0,109,1,-1.9,83.0,1000,956.90002,2,268.237143848,0.28125,-3.556640625,12.9248046875,98.3372456665,93.9369041626,268.936057324,-0.271865950012,-0.0963622879028,-0.7,-1.19144755859,-1.2,20,1,-0.402560770512,4.43944644928,787,269.428591406,-1.48828125,-4.1162109375,10.2900390625,95.6436809082,86.8153042358,270.156204004,-0.290424324036,-0.0122728897095,0.250351965427,4.12499904633
964010001,2018-01-03 23:00:00,10,10,0,130,1,-2.8,87.0,1000,957.0,2,267.484350684,19.90625,-2.0078125,11.888671875,98.4239191528,96.0618606812,268.13009707,-0.224226026917,0.0181524169922,-0.9,-0.752793164063,-1.9,23,1,-1.10728156567,4.66675806046,788,268.237143848,0.28125,-3.556640625,12.9248046875,98.3372456665,93.9369041626,268.936057324,-0.271865950012,-0.0963622879028,-0.402560770512,4.43944644928
964010001,2018-01-04 02:00:00,10,10,0,109,2,-3.7,84.0,1000,956.59998,2,266.95962251,11.5390625,0.115234375,10.0927734375,97.9302794312,95.9783856812,267.532144629,-0.190818945313,0.0219944885254,-0.9,-0.524728173828,-2.8,2,1,-1.31334745884,1.52109658718,789,267.484350684,19.90625,-2.0078125,11.888671875,98.4239191528,96.0618606812,268.13009707,-0.224226026917,0.0181524169922,-1.10728156567,4.66675806046
964010001,2018-01-04 05:00:00,10,10,0,-1,0,-4.1999998,80.0,3000,955.20001,2,266.683119922,-1.375,1.7685546875,9.076171875,97.0370208862,95.0691640259,267.126069873,-0.143766094971,0.0960020523071,-0.4999998,-0.276502587891,-3.7,5,1,-0.602666556835,1.77636015415,790,266.95962251,11.5390625,0.115234375,10.0927734375,97.9302794312,95.9783856812,267.532144629,-0.190818945313,0.0219944885254,-1.31334745884,1.52109658718
964010001,2018-01-04 08:00:00,10,10,0,140,1,-4.3000002,86.0,2500,954.70001,2,264.702392285,-3.1640625,2.3603515625,11.044921875,91.06279021,95.0734094727,264.362765234,9.99900026055e+20,0.10386179657,-0.1000004,-1.98072763672,-4.1999998,8,1,0.0751856118441,2.04664111137,791,266.683119922,-1.375,1.7685546875,9.076171875,97.0370208862,95.0691640259,267.126069873,-0.143766094971,0.0960020523071,-0.602666556835,1.77636015415
964010001,2018-01-04 11:00:00,10,10,0,133,1,-3.8,82.0,3000,955.40002,2,265.654707617,4.99609375,-0.2861328125,6.953125,80.2672473511,86.5411868164,266.968277686,9.99900026055e+20,0.165101829529,0.5000002,0.952315332031,-4.3000002,11,1,0.613585114479,2.56240701675,792,264.702392285,-3.1640625,2.3603515625,11.044921875,91.06279021,95.0734094727,264.362765234,9.99900026055e+20,0.10386179657,0.0751856118441,2.04664111137
964010001,2018-01-04 14:00:00,10,10,0,116,1,-3.0,69.0,3000,952.5,0,269.10086084,-2.478515625,-2.9326171875,2.861328125,71.6094262207,74.1297089844,270.491207422,9.99900026055e+20,0.215553393555,0.8,3.44615322266,-3.8,14,1,0.706435799599,3.4812977314,793,265.654707617,4.99609375,-0.2861328125,6.953125,80.2672473511,86.5411868164,266.968277686,9.99900026055e+20,0.165101829529,0.613585114479,2.56240701675
964010001,2018-01-04 17:00:00,10,10,0,129,1,-3.7,80.0,4000,952.29999,2,269.470011914,-2.587890625,-0.77734375,4.912109375,64.1104786011,79.6671475952,269.812591211,9.99900026055e+20,0.216731704712,-0.7,0.369151074219,-3.0,17,1,0.252859860659,4.12543869019,794,269.10086084,-2.478515625,-2.9326171875,2.861328125,71.6094262207,74.1297089844,270.491207422,9.99900026055e+20,0.215553393555,0.706435799599,3.4812977314
964010001,2018-01-04 20:00:00,10,10,0,115,1,-3.9000001,83.0,4000,954.0,2,267.440012695,15.697265625,-1.1015625,8.255859375,50.2362033875,93.0542638428,264.535112207,9.99900026055e+20,0.109193392944,-0.2000001,-2.02999921875,-3.7,20,1,-0.400269955397,4.44069576263,795,269.470011914,-2.587890625,-0.77734375,4.912109375,64.1104786011,79.6671475952,269.812591211,9.99900026055e+20,0.216731704712,0.252859860659,4.12543869019
964010001,2018-01-04 23:00:00,10,10,0,130,1,-4.0,77.0,3000,954.70001,0,267.23884375,9.18359375,-2.421875,6.6015625,39.1474812866,93.2955956787,263.876542773,9.99900026055e+20,9.99900026055e+20,-0.0999999,-0.201168945313,-3.9000001,23,1,-1.10518956184,4.67009973526,796,267.440012695,15.697265625,-1.1015625,8.255859375,50.2362033875,93.0542638428,264.535112207,9.99900026055e+20,0.109193392944,-0.400269955397,4.44069576263
964010001,2018-01-05 02:00:00,10,10,0,145,1,-4.1999998,80.0,3000,953.59998,2,267.709116406,-5.48828125,-6.59375,6.26171875,26.7268096375,91.8385046265,264.527942334,9.99900026055e+20,9.99900026055e+20,-0.1999998,0.47027265625,-4.0,2,1,-1.31484043598,1.512799263,797,267.23884375,9.18359375,-2.421875,6.6015625,39.1474812866,93.2955956787,263.876542773,9.99900026055e+20,9.99900026055e+20,-1.10518956184,4.67009973526
964010001,2018-01-05 05:00:00,10,10,0,121,1,-4.1999998,76.0,3000,952.0,0,268.275153662,-4.12109375,-10.09765625,5.91796875,26.9131913879,88.1925615112,264.637925391,9.99900026055e+20,9.99900026055e+20,0.0,0.566037255859,-4.1999998,5,1,-0.60395359993,1.7736287117,798,267.709116406,-5.48828125,-6.59375,6.26171875,26.7268096375,91.8385046265,264.527942334,9.99900026055e+20,9.99900026055e+20,-1.31484043598,1.512799263
964010001,2018-01-05 08:00:00,10,10,0,123,1,-4.1999998,80.0,3000,951.79999,0,265.398085791,2.345703125,7.798828125,5.708984375,47.5627184692,92.6396642212,262.901433887,0.0267689041138,0.199226652527,0.0,-2.87706787109,-4.1999998,8,1,0.074505738914,2.0441300869,799,268.275153662,-4.12109375,-10.09765625,5.91796875,26.9131913879,88.1925615112,264.637925391,9.99900026055e+20,9.99900026055e+20,-0.60395359993,1.7736287117
964010001,2018-01-05 11:00:00,10,10,0,121,1,-3.8,76.0,4000,952.29999,2,267.208283057,1.2861328125,5.16259765625,4.5927734375,57.8503173645,79.397448877,268.36131416,-0.0700750015259,0.125602464294,0.3999998,1.81019726562,-4.1999998,11,1,0.614184737206,2.55929970741,800,265.398085791,2.345703125,7.798828125,5.708984375,47.5627184692,92.6396642212,262.901433887,0.0267689041138,0.199226652527,0.074505738914,2.0441300869
964010001,2018-01-05 14:00:00,10,10,0,137,1,-3.9000001,79.0,4000,949.90002,2,271.015292285,2.4189453125,2.5263671875,3.4765625,65.3622776367,70.2641624634,272.253292383,-0.102073304749,0.253373927307,-0.1000001,3.80700922852,-3.8,14,1,0.708819627762,3.47987174988,801,267.208283057,1.2861328125,5.16259765625,4.5927734375,57.8503173645,79.397448877,268.36131416,-0.0700750015259,0.125602464294,0.614184737206,2.55929970741
964010001,2018-01-05 17:00:00,10,10,0,158,1,-4.0,81.0,4000,949.09998,2,270.934569727,-1.283203125,0.072265625,5.4658203125,59.6565662964,79.178131604,271.055117676,-0.182872496033,0.270297128296,-0.0999999,-0.0807225585937,-3.9000001,17,1,0.255424201488,4.12600278854,802,271.015292285,2.4189453125,2.5263671875,3.4765625,65.3622776367,70.2641624634,272.253292383,-0.102073304749,0.253373927307,0.708819627762,3.47987174988
964010001,2018-01-05 20:00:00,10,10,0,138,1,-4.0999999,80.0,4000,950.59998,2,268.881239111,-3.3154296875,-3.5986328125,9.419921875,58.8093247009,92.7525871582,266.371676807,-0.0520133666992,0.147333711243,-0.0999999,-2.05333061523,-4.0,20,1,-0.397961586714,4.44208431244,803,270.934569727,-1.283203125,0.072265625,5.4658203125,59.6565662964,79.178131604,271.055117676,-0.182872496033,0.270297128296,0.255424201488,4.12600278854
964010001,2018-01-05 23:00:00,10,10,0,-1,0,-3.8,87.0,3000,951.40002,2,268.061603613,-7.7099609375,-4.859375,8.75,69.4336362793,94.1149705078,265.006309375,-0.0460150543213,0.0922079940796,0.2999999,-0.819635498047,-4.0999999,23,1,-1.10309565067,4.67370605469,804,268.881239111,-3.3154296875,-3.5986328125,9.419921875,58.8093247009,92.7525871582,266.371676807,-0.0520133666992,0.147333711243,-0.397961586714,4.44208431244
964010001,2018-01-06 02:00:00,10,10,0,133,1,-4.0,90.0,3000,951.0,2,267.417786621,-6.2294921875,-4.1806640625,5.8486328125,83.1797346313,94.2179183228,266.078317871,-0.0805847946167,0.051797013855,-0.2,-0.643816992187,-3.8,2,1,-1.31626927853,1.50391936302,805,268.061603613,-7.7099609375,-4.859375,8.75,69.4336362793,94.1149705078,265.006309375,-0.0460150543213,0.0922079940796,-1.10309565067,4.67370605469
964010001,2018-01-06 05:00:00,10,10,0,-1,0,-3.4000001,86.0,3000,949.59998,2,266.937246191,14.537109375,-1.0361328125,4.345703125,93.2949231201,95.0952015869,266.405494336,-0.0960694198608,0.00741853027344,0.5999999,-0.480540429688,-4.0,5,1,-0.605180203915,1.77074825764,806,267.417786621,-6.2294921875,-4.1806640625,5.8486328125,83.1797346313,94.2179183228,266.078317871,-0.0805847946167,0.051797013855,-1.31626927853,1.50391936302
964010001,2018-01-06 08:00:00,10,10,0,163,1,-3.4000001,84.0,3000,950.79999,2,264.105555566,10.822265625,4.994140625,0.025390625,93.2197810425,94.7797268921,264.318988867,-0.146613392639,-0.157581114197,0.0,-2.831690625,-3.4000001,8,1,0.0739064663649,2.04151773453,807,266.937246191,14.537109375,-1.0361328125,4.345703125,93.2949231201,95.0952015869,266.405494336,-0.0960694198608,0.00741853027344,-0.605180203915,1.77074825764
964010001,2018-01-06 11:00:00,10,10,0,180,1,-2.0,76.0,4000,952.09998,2,264.654412061,6.451171875,5.22119140625,-0.1083984375,91.4893702637,87.2201896362,265.455898047,-0.068548059082,-0.0848536193848,1.4000001,0.548856494141,-3.4000001,11,1,0.614901542664,2.55612969398,808,264.105555566,10.822265625,4.994140625,0.025390625,93.2197810425,94.7797268921,264.318988867,-0.146613392639,-0.157581114197,0.0739064663649,2.04151773453
964010001,2018-01-06 14:00:00,10,10,0,-1,0,0.60000002,82.0,4000,949.5,2,266.847162109,-3.0693359375,5.4482421875,-0.2421875,89.321880127,79.4290125366,267.824873486,-0.169101551819,0.0366890090942,2.60000002,2.19275004883,-2.0,14,1,0.711315870285,3.47852659225,809,264.654412061,6.451171875,5.22119140625,-0.1083984375,91.4893702637,87.2201896362,265.455898047,-0.068548059082,-0.0848536193848,0.614901542664,2.55612969398
964010001,2018-01-06 17:00:00,10,10,0,106,1,-0.30000001,80.0,4000,949.29999,2,266.955616406,11.2734375,2.1494140625,0.0908203125,88.9730046509,85.4028910767,267.08737373,-0.0675743270874,0.0475960525513,-0.90000003,0.108454296875,0.60000002,17,1,0.258040875196,4.12669277191,810,266.847162109,-3.0693359375,5.4482421875,-0.2421875,89.321880127,79.4290125366,267.824873486,-0.169101551819,0.0366890090942,0.711315870285,3.47852659225
964010001,2018-01-06 20:00:00,10,10,0,-1,0,-1.1,85.0,4000,951.5,2,266.160650293,5.224609375,1.5087890625,0.2060546875,89.5645623657,90.4368344604,265.512994531,0.0384706542969,0.126689968872,-0.79999999,-0.794966113281,-0.30000001,20,1,-0.39563703537,4.44361162186,811,266.955616406,11.2734375,2.1494140625,0.0908203125,88.9730046509,85.4028910767,267.08737373,-0.0675743270874,0.0475960525513,0.258040875196,4.12669277191
964010001,2018-01-06 23:00:00,10,10,0,-1,0,-1.0,81.0,3000,952.5,2,266.023029102,8.287109375,1.43359375,-4.6376953125,85.9832690308,89.871599707,264.843250098,0.017583795166,0.0969410125732,0.1,-0.137621191406,-1.1,23,1,-1.10099995136,4.67757177353,812,266.160650293,5.224609375,1.5087890625,0.2060546875,89.5645623657,90.4368344604,265.512994531,0.0384706542969,0.126689968872,-0.39563703537,4.44361162186
964010001,2018-01-07 02:00:00,10,10,0,170,2,-0.5,68.0,3000,951.79999,0,265.662407129,2.681640625,-1.1865234375,-8.0380859375,84.9764938599,91.0449543213,264.306949023,-0.0404535003662,-0.0163705383301,0.5,-0.360621972656,-1.0,2,1,-1.31762945652,1.49445736408,813,266.023029102,8.287109375,1.43359375,-4.6376953125,85.9832690308,89.871599707,264.843250098,0.017583795166,0.0969410125732,-1.10099995136,4.67757177353
964010001,2018-01-07 05:00:00,10,10,0,254,1,-1.2,75.0,4000,952.5,0,264.955186719,5.935546875,-1.8271484375,-8.474609375,86.6415171509,90.3325337402,264.287722168,-0.0860903182983,0.0154679885864,-0.7,-0.707220410156,-0.5,5,1,-0.606344640255,1.76772034168,814,265.662407129,2.681640625,-1.1865234375,-8.0380859375,84.9764938599,91.0449543213,264.306949023,-0.0404535003662,-0.0163705383301,-1.31762945652,1.49445736408
964010001,2018-01-07 08:00:00,10,10,0,-1,0,-1.8,84.0,5000,952.79999,0,263.425669385,1.248046875,1.5927734375,-6.5869140625,92.3755388306,89.7292959595,263.110902246,-0.0644464172363,0.0873592498779,-0.6,-1.52951733398,-1.2,8,1,0.0733884871006,2.03880524635,815,264.955186719,5.935546875,-1.8271484375,-8.474609375,86.6415171509,90.3325337402,264.287722168,-0.0860903182983,0.0154679885864,-0.606344640255,1.76772034168
964010001,2018-01-07 11:00:00,10,10,0,-1,0,-0.80000001,52.0,5000,954.40002,0,264.239040039,5.01171875,2.1572265625,-5.75634765625,90.0863658081,78.4452873047,265.483903711,-0.0839083114624,0.122937335205,0.99999999,0.813370654297,-1.8,11,1,0.61573523283,2.55289793015,816,263.425669385,1.248046875,1.5927734375,-6.5869140625,92.3755388306,89.7292959595,263.110902246,-0.0644464172363,0.0873592498779,0.0733884871006,2.03880524635
964010001,2018-01-07 14:00:00,7,7,0,356,1,0.80000001,45.0,6000,952.29999,0,266.559068359,6.1328125,2.7216796875,-4.92578125,81.1936153076,68.8171735352,267.874458838,-0.169691503906,0.162967195129,1.60000002,2.32002832031,-0.80000001,14,1,0.713923454285,3.4772644043,817,264.239040039,5.01171875,2.1572265625,-5.75634765625,90.0863658081,78.4452873047,265.483903711,-0.0839083114624,0.122937335205,0.61573523283,2.55289793015
964010001,2018-01-07 17:00:00,7,7,0,-1,0,0.69999999,56.0,6000,952.70001,0,266.586617676,10.828125,1.65234375,-7.083984375,72.990854541,73.3882364502,266.868676758,-0.082238130188,0.0751958526611,-0.10000002,0.0275493164062,0.80000001,17,1,0.260707944632,4.12750768661,818,266.559068359,6.1328125,2.7216796875,-4.92578125,81.1936153076,68.8171735352,267.874458838,-0.169691503906,0.162967195129,0.713923454285,3.4772644043
964010001,2018-01-07 20:00:00,7,7,0,-1,0,-2.2,69.0,6000,958.90002,0,264.834461328,7.296875,1.7158203125,-10.533203125,69.1191878784,77.2246687988,263.876035645,-0.0748058120728,0.141001245117,-2.89999999,-1.75215634766,0.69999999,20,1,-0.393297731876,4.44527626038,819,266.586617676,10.828125,1.65234375,-7.083984375,72.990854541,73.3882364502,266.868676758,-0.082238130188,0.0751958526611,0.260707944632,4.12750768661
964010001,2018-01-07 23:00:00,8,8,0,-1,0,-2.5999999,61.0,6000,962.29999,0,263.562510742,-1.099609375,-5.19921875,-13.61328125,56.4866185944,69.943355127,263.042337793,-0.0685498092651,0.49726018219,-0.3999999,-1.27195058594,-2.2,23,1,-1.09890305996,4.68169212341,820,264.834461328,7.296875,1.7158203125,-10.533203125,69.1191878784,77.2246687988,263.876035645,-0.0748058120728,0.141001245117,-0.393297731876,4.44527626038
964010001,2018-01-08 02:00:00,7,0,0,-1,0,-5.5,67.0,6000,962.09998,0,262.884416455,-13.455078125,-19.5791015625,-17.6015625,41.9391773132,60.8592005371,262.236743457,0.0601782058716,0.436927978516,-2.9000001,-0.678094287109,-2.5999999,2,1,-1.31891596317,1.48441588879,821,263.562510742,-1.099609375,-5.19921875,-13.61328125,56.4866185944,69.943355127,263.042337793,-0.0685498092651,0.49726018219,-1.09890305996,4.68169212341
964010001,2018-01-08 05:00:00,0,0,0,-1,0,-7.5,75.0,7000,961.09998,0,262.560033789,-5.017578125,-12.5419921875,-17.5068359375,34.7920240967,53.0284475708,261.081336914,0.124370982361,0.345512760925,-2.0,-0.324382666016,-5.5,5,1,-0.607445061207,1.76454639435,822,262.884416455,-13.455078125,-19.5791015625,-17.6015625,41.9391773132,60.8592005371,262.236743457,0.0601782058716,0.436927978516,-1.31891596317,1.48441588879
964010001,2018-01-08 08:00:00,0,0,0,106,1,-9.6999998,78.0,8000,961.5,0,262.950539209,17.890625,1.3935546875,-14.943359375,22.279067627,51.2819724976,261.075894824,0.112780067444,0.592273924255,-2.1999998,0.390505419922,-7.5,8,1,0.0729525014758,2.03599405289,823,262.560033789,-5.017578125,-12.5419921875,-17.5068359375,34.7920240967,53.0284475708,261.081336914,0.124370982361,0.345512760925,-0.607445061207,1.76454639435
964010001,2018-01-08 11:00:00,0,0,0,-1,0,-2.4000001,41.0,10000,961.09998,0,264.884670215,15.453125,-4.662109375,-11.484375,19.0394049561,39.7245098999,266.407556152,0.0872367752075,0.518962362671,7.2999997,1.93413100586,-9.6999998,11,1,0.616685628891,2.54960584641,824,262.950539209,17.890625,1.3935546875,-14.943359375,22.279067627,51.2819724976,261.075894824,0.112780067444,0.592273924255,0.0729525014758,2.03599405289
964010001,2018-01-08 14:00:00,0,0,0,-1,0,1.9,60.0,10000,956.20001,0,268.802624512,11.876953125,-10.7177734375,-8.025390625,20.0500014404,31.8242389832,270.249793164,0.0569697570801,0.324819815063,4.3000001,3.91795429688,-2.4000001,14,1,0.716641068459,3.47608661652,825,264.884670215,15.453125,-4.662109375,-11.484375,19.0394049561,39.7245098999,266.407556152,0.0872367752075,0.518962362671,0.616685628891,2.54960584641
964010001,2018-01-08 17:00:00,0,0,0,97,1,2.0,58.0,10000,955.29999,0,270.288011914,11.76953125,-10.326171875,-10.240234375,28.9617341187,34.7618469238,269.741149316,0.0896607803345,0.232554188538,0.1,1.48538740234,1.9,17,1,0.263423502445,4.12844896317,826,268.802624512,11.876953125,-10.7177734375,-8.025390625,20.0500014404,31.8242389832,270.249793164,0.0569697570801,0.324819815063,0.716641068459,3.47608661652
964010001,2018-01-08 20:00:00,0,0,0,-1,0,-2.8,87.0,10000,957.59998,0,269.615660059,7.927734375,-11.3076171875,-13.1142578125,24.4715772919,35.2496723694,264.166162402,0.164525308228,0.300069261169,-4.8,-0.672351855469,2.0,20,1,-0.390945166349,4.44707775116,827,270.288011914,11.76953125,-10.326171875,-10.240234375,28.9617341187,34.7618469238,269.741149316,0.0896607803345,0.232554188538,0.263423502445,4.12844896317
964010001,2018-01-08 23:00:00,0,0,0,-1,0,-5.6999998,75.0,10000,958.59998,0,268.67307627,6.75,-13.52734375,-15.873046875,19.7952597107,33.8106286804,263.885859766,0.18023789978,0.259690248108,-2.8999998,-0.942583789062,-2.8,23,1,-1.09680497646,4.68606328964,828,269.615660059,7.927734375,-11.3076171875,-13.1142578125,24.4715772919,35.2496723694,264.166162402,0.164525308228,0.300069261169,-0.390945166349,4.44707775116
964010001,2018-01-09 02:00:00,0,0,0,-1,0,-7.4000001,80.0,10000,957.59998,0,267.994707568,0.53125,-16.79296875,-16.7412109375,17.7182279144,32.1131700638,262.558482031,0.226185398865,0.0833141036987,-1.7000003,-0.678368701172,-5.6999998,2,1,-1.32012367249,1.47379910946,829,268.67307627,6.75,-13.52734375,-15.873046875,19.7952597107,33.8106286804,263.885859766,0.18023789978,0.259690248108,-1.09680497646,4.68606328964
964010001,2018-01-09 05:00:00,0,0,0,-1,0,-8.3999996,80.0,10000,957.5,0,267.319127881,1.9140625,-26.326171875,-18.23046875,22.0692874481,29.996272644,262.339936865,0.224643785095,-0.161747294617,-0.9999995,-0.6755796875,-7.4000001,5,1,-0.608479619026,1.76122832298,830,267.994707568,0.53125,-16.79296875,-16.7412109375,17.7182279144,32.1131700638,262.558482031,0.226185398865,0.0833141036987,-1.32012367249,1.47379910946
964010001,2018-01-09 08:00:00,0,0,0,-1,0,-6.5,69.0,10000,958.5,0,266.869321875,2.494140625,-26.6171875,-20.955078125,24.2947231171,39.4921534485,261.438909961,0.219310186768,0.0641371337891,1.8999996,-0.449806005859,-8.3999996,8,1,0.0725992396474,2.03308582306,831,267.319127881,1.9140625,-26.326171875,-18.23046875,22.0692874481,29.996272644,262.339936865,0.224643785095,-0.161747294617,-0.608479619026,1.76122832298
964010001,2018-01-09 11:00:00,0,0,0,-1,0,-0.2,56.0,10000,960.40002,0,268.417690283,-2.11328125,-26.1049804688,-17.8696289062,22.5630647278,29.1868117767,269.635686719,0.110449562073,0.053216242981,6.3,1.5483684082,-6.5,11,1,0.617752432823,2.54625463486,832,266.869321875,2.494140625,-26.6171875,-20.955078125,24.2947231171,39.4921534485,261.438909961,0.219310186768,0.0641371337891,0.0725992396474,2.03308582306
964010001,2018-01-09 14:00:00,0,0,0,348,1,4.5,40.0,9000,956.40002,0,271.520159766,0.603515625,-25.5927734375,-14.7841796875,24.792270282,24.9617687134,273.04091084,0.000216557312012,0.101594793701,4.7,3.10246948242,-0.2,14,1,0.719467520714,3.47499489784,833,268.417690283,-2.11328125,-26.1049804688,-17.8696289062,22.5630647278,29.1868117767,269.635686719,0.110449562073,0.053216242981,0.617752432823,2.54625463486
